order_item_id,order_id,product_id,quantity,unit_price,revenue
701963,501005,3012,2.0,5059.06,10118.12
701964,501006,3098,2.0,2498.8,4997.6
701965,501007,3060,1.0,1859.84,1859.84
701966,501008,3011,4.0,408.54,1634.16
701967,501009,3136,5.0,2344.73,11723.65
701968,501010,3022,1.0,946.98,946.98
701969,501010,3103,3.0,1743.02,5229.0599999999995
701970,501011,3002,1.0,6166.73,6166.73
701971,501011,3046,4.0,4282.47,17129.88
701972,501011,3082,1.0,4257.1,4257.1
701973,501011,3025,1.0,3359.07,3359.07
701974,501012,3087,4.0,3827.47,15309.88
701975,501012,3054,3.0,4839.23,14517.689999999999
701976,501012,3006,2.0,1279.98,2559.96
701977,501012,3073,1.0,227.02,227.02
701978,501013,3042,1.0,3335.46,3335.46
701979,501013,3141,1.0,5557.65,5557.65
701980,501014,3002,2.0,6058.88,12117.76
701981,501015,3087,1.0,5233.59,5233.59
701982,501015,3131,1.0,2381.01,2381.01
701983,501015,3060,1.0,1966.79,1966.79
701984,501016,3048,2.0,2648.86,5297.72
701985,501017,3041,1.0,789.68,789.68
701986,501018,3011,1.0,323.34,323.34
701987,501019,3070,3.0,6642.69,19928.07
701988,501019,3122,1.0,4651.31,4651.31
701989,501020,3104,2.0,3001.82,6003.64
701990,501020,3050,4.0,1112.31,4449.24
701991,501021,3077,2.0,5066.94,10133.88
701992,501022,3032,1.0,1145.29,1145.29
701993,501023,3103,1.0,2145.04,2145.04
701994,501023,3119,3.0,4564.79,13694.369999999999
701995,501023,3113,2.0,6681.34,13362.68
701996,501024,3079,1.0,2194.37,2194.37
701997,501025,3040,2.0,3222.14,6444.28
701998,501026,3042,1.0,2683.02,2683.02
701999,501026,3113,3.0,5322.6,15967.800000000001
702000,501027,3137,2.0,3406.81,6813.62
702001,501027,3069,3.0,695.05,2085.1499999999996
702002,501028,3049,2.0,3915.25,7830.5
702003,501028,3056,2.0,6480.57,12961.14
702004,501028,3087,4.0,3719.17,14876.68
702005,501029,3136,1.0,2292.7,2292.7
702006,501030,3060,2.0,2193.58,4387.16
702007,501030,3082,2.0,3314.79,6629.58
702008,501031,3104,3.0,3440.4,10321.2
702009,501031,3043,1.0,353.47,353.47
702010,501032,3041,1.0,808.52,808.52
702011,501033,3035,1.0,4683.18,4683.18
702012,501034,3055,3.0,3751.24,11253.72
702013,501034,3103,1.0,2138.0,2138.0
702014,501034,3044,1.0,5834.45,5834.45
702015,501035,3079,1.0,2033.91,2033.91
702016,501036,3068,1.0,5540.75,5540.75
702017,501036,3076,1.0,3825.85,3825.85
702018,501036,3146,2.0,521.2,1042.4
702019,501037,3029,4.0,3647.48,14589.92
702020,501038,3045,2.0,1442.53,2885.06
702021,501038,3065,2.0,1701.87,3403.74
702022,501039,3136,4.0,1966.01,7864.04
702023,501040,3119,1.0,4444.83,4444.83
702024,501041,3072,4.0,1422.48,5689.92
702025,501041,3123,2.0,2187.4,4374.8
702026,501042,3084,2.0,559.98,1119.96
702027,501043,3062,4.0,1573.37,6293.48
702028,501043,3123,2.0,2331.0,4662.0
702029,501043,3137,2.0,3301.74,6603.48
702030,501043,3099,2.0,410.78,821.56
702031,501044,3106,1.0,1469.91,1469.91
702032,501045,3126,2.0,3087.44,6174.88
702033,501046,3113,2.0,6638.06,13276.12
702034,501046,3022,4.0,1010.88,4043.52
702035,501046,3090,1.0,2530.24,2530.24
702036,501047,3124,1.0,1016.04,1016.04
702037,501048,3045,1.0,1972.62,1972.62
702038,501049,3010,3.0,4055.59,12166.77
702039,501050,3067,1.0,1132.15,1132.15
702040,501050,3042,1.0,2852.08,2852.08
702041,501051,3126,1.0,2629.8,2629.8
702042,501051,3044,4.0,5444.05,21776.2
702043,501052,3070,2.0,5645.5,11291.0
702044,501052,3117,1.0,4755.51,4755.51
702045,501052,3083,1.0,2030.16,2030.16
702046,501053,3148,2.0,3160.43,6320.86
702047,501053,3121,2.0,5491.72,10983.44
702048,501054,3011,2.0,347.21,694.42
702049,501054,3095,2.0,4996.75,9993.5
702050,501055,3061,5.0,2249.84,11249.2
702051,501055,3088,1.0,4584.22,4584.22
702052,501056,3004,3.0,773.16,2319.48
702053,501057,3125,1.0,1251.12,1251.12
702054,501058,3036,1.0,4912.11,4912.11
702055,501059,3072,1.0,1295.41,1295.41
702056,501060,3062,1.0,1572.22,1572.22
702057,501061,3010,2.0,4156.57,8313.14
702058,501061,3115,2.0,3831.15,7662.3
702059,501062,3091,2.0,746.29,1492.58
702060,501063,3142,1.0,1704.62,1704.62
702061,501063,3075,2.0,4322.1,8644.2
702062,501063,3108,1.0,4116.86,4116.86
702063,501064,3071,4.0,4063.02,16252.08
702064,501064,3145,2.0,1638.04,3276.08
702065,501064,3110,2.0,659.03,1318.06
702066,501064,3084,4.0,541.44,2165.76
702067,501065,3113,1.0,5918.99,5918.99
702068,501066,3107,2.0,2931.8,5863.6
702069,501067,3052,2.0,3898.55,7797.1
702070,501068,3019,1.0,3241.63,3241.63
702071,501069,3102,3.0,4227.48,12682.439999999999
702072,501070,3115,2.0,3911.18,7822.36
702073,501070,3037,4.0,1617.1,6468.4
702074,501071,3017,1.0,2315.58,2315.58
702075,501072,3060,2.0,2137.91,4275.82
702076,501072,3016,1.0,1262.7,1262.7
702077,501073,3047,2.0,2165.77,4331.54
702078,501074,3041,2.0,917.03,1834.06
702079,501075,3106,4.0,1644.56,6578.24
702080,501075,3128,1.0,5103.16,5103.16
702081,501076,3085,2.0,1905.14,3810.28
702082,501077,3065,3.0,1850.15,5550.450000000001
702083,501077,3052,1.0,5322.36,5322.36
702084,501077,3092,1.0,4628.97,4628.97
702085,501078,3035,2.0,6812.2,13624.4
702086,501078,3050,4.0,1505.65,6022.6
702087,501079,3087,1.0,3620.76,3620.76
702088,501079,3008,1.0,5731.71,5731.71
702089,501080,3032,2.0,1436.19,2872.38
702090,501081,3108,2.0,4772.82,9545.64
702091,501081,3074,1.0,4993.61,4993.61
702092,501081,3144,3.0,1591.91,4775.7300000000005
702093,501081,3063,1.0,4503.16,4503.16
702094,501082,3044,1.0,5757.81,5757.81
702095,501082,3089,1.0,5471.14,5471.14
702096,501083,3096,2.0,2805.63,5611.26
702097,501084,3077,3.0,3908.24,11724.72
702098,501085,3150,1.0,2017.72,2017.72
702099,501086,3037,1.0,2373.54,2373.54
702100,501086,3061,5.0,2250.21,11251.05
702101,501086,3150,4.0,1832.86,7331.44
702102,501087,3003,3.0,4346.49,13039.47
702103,501088,3078,1.0,700.69,700.69
702104,501089,3037,3.0,1748.83,5246.49
702105,501090,3080,1.0,736.69,736.69
702106,501090,3020,3.0,2203.24,6609.719999999999
702107,501090,3119,1.0,5011.72,5011.72
702108,501091,3004,2.0,753.63,1507.26
702109,501091,3125,2.0,1813.02,3626.04
702110,501092,3046,2.0,3811.62,7623.24
702111,501093,3129,1.0,254.13,254.13
702112,501094,3131,1.0,2556.26,2556.26
702113,501094,3018,1.0,3106.43,3106.43
702114,501095,3150,5.0,2026.36,10131.8
702115,501095,3078,1.0,653.94,653.94
702116,501096,3081,1.0,5137.07,5137.07
702117,501096,3031,1.0,3073.83,3073.83
702118,501096,3106,1.0,1506.38,1506.38
702119,501097,3102,2.0,3365.0,6730.0
702120,501098,3116,2.0,5818.88,11637.76
702121,501098,3080,2.0,811.28,1622.56
702122,501098,3143,3.0,3209.09,9627.27
702123,501098,3100,5.0,923.19,4615.950000000001
702124,501099,3014,2.0,1672.81,3345.62
702125,501099,3067,4.0,1045.15,4180.6
702126,501100,3061,1.0,2531.0,2531.0
702127,501101,3125,1.0,1303.8,1303.8
702128,501102,3005,1.0,1139.31,1139.31
702129,501102,3135,3.0,51460.5,154381.5
702130,501103,3053,2.0,6154.28,12308.56
702131,501104,3134,1.0,2257.61,2257.61
702132,501104,3080,1.0,908.17,908.17
702133,501104,3017,1.0,2353.67,2353.67
702134,501105,3135,1.0,4680.5,4680.5
702135,501106,3059,3.0,552.53,1657.59
702136,501107,3063,3.0,4871.34,14614.02
702137,501108,3036,1.0,5689.48,5689.48
702138,501108,3018,2.0,2853.4,5706.8
702139,501108,3144,1.0,2053.18,2053.18
702140,501108,3086,1.0,2023.63,2023.63
702141,501109,3101,1.0,381.67,381.67
702142,501110,3064,1.0,2455.36,2455.36
702143,501110,3041,2.0,1096.68,2193.36
702144,501111,3072,3.0,1543.6,4630.799999999999
702145,501111,3008,1.0,4297.49,4297.49
702146,501112,3088,3.0,3235.77,9707.31
702147,501112,3033,2.0,704.96,1409.92
702148,501113,3064,1.0,2429.63,2429.63
702149,501113,3014,1.0,1639.29,1639.29
702150,501113,3095,1.0,4953.33,4953.33
702151,501114,3139,2.0,2523.93,5047.86
702152,501115,3044,4.0,5513.85,22055.4
702153,501115,3002,1.0,4839.93,4839.93
702154,501116,3022,1.0,876.76,876.76
702155,501117,3035,2.0,5760.89,11521.78
702156,501118,3145,2.0,1503.48,3006.96
702157,501119,3049,1.0,3370.52,3370.52
702158,501119,3066,5.0,3964.38,19821.9
702159,501119,3082,1.0,3646.49,3646.49
702160,501120,3009,2.0,4013.88,8027.76
702161,501121,3132,1.0,1386.42,1386.42
702162,501121,3049,2.0,3261.59,6523.18
702163,501122,3004,4.0,889.81,3559.24
702164,501123,3144,3.0,1861.96,5585.88
702165,501124,3113,1.0,4971.46,4971.46
702166,501124,3035,1.0,6452.38,6452.38
702167,501124,3001,1.0,2102.54,2102.54
702168,501124,3036,1.0,4071.51,4071.51
702169,501125,3110,1.0,538.31,538.31
702170,501125,3057,2.0,613.8,1227.6
702171,501125,3114,3.0,842.29,2526.87
702172,501126,3001,1.0,2784.51,2784.51
702173,501127,3105,1.0,5866.7,5866.7
702174,501128,3065,2.0,2056.41,4112.82
702175,501129,3137,2.0,3606.35,7212.7
702176,501129,3127,1.0,4965.83,4965.83
702177,501129,3062,1.0,1600.58,1600.58
702178,501130,3046,3.0,4419.17,13257.51
702179,501130,3109,1.0,1843.67,1843.67
702180,501131,3004,3.0,667.7,2003.1000000000001
702181,501132,3004,1.0,837.76,837.76
702182,501132,3011,1.0,300.81,300.81
702183,501132,3007,1.0,620.0,620.0
702184,501133,3060,1.0,1703.91,1703.91
702185,501133,3080,2.0,1014.05,2028.1
702186,501133,3128,2.0,4915.91,9831.82
702187,501133,3073,2.0,291.99,583.98
702188,501134,3135,1.0,6581.25,6581.25
702189,501134,3057,1.0,861.53,861.53
702190,501135,3018,1.0,2702.57,2702.57
702191,501136,3004,2.0,800.79,1601.58
702192,501137,3010,3.0,4244.99,12734.97
702193,501137,3059,2.0,507.0,1014.0
702194,501138,3100,3.0,951.52,2854.56
702195,501139,3052,3.0,4266.23,12798.689999999999
702196,501140,3141,1.0,4825.71,4825.71
702197,501140,3056,2.0,5680.09,11360.18
702198,501140,3137,1.0,3224.6,3224.6
702199,501140,3119,1.0,4614.42,4614.42
702200,501141,3003,3.0,4156.83,12470.49
702201,501141,3047,1.0,20428.2,20428.2
702202,501141,3099,1.0,384.53,384.53
702203,501142,3027,2.0,1521.99,3043.98
702204,501142,3020,2.0,2069.32,4138.64
702205,501142,3121,3.0,4626.53,13879.59
702206,501143,3142,3.0,1850.26,5550.78
702207,501143,3035,1.0,6857.8,6857.8
702208,501144,3048,2.0,3000.5,6001.0
702209,501144,3061,1.0,2157.27,2157.27
702210,501145,3121,2.0,4213.11,8426.22
702211,501146,3148,3.0,3374.46,10123.380000000001
702212,501147,3116,1.0,5018.9,5018.9
702213,501148,3137,1.0,3301.03,3301.03
702214,501148,3038,3.0,633.1,1899.3000000000002
702215,501148,3083,5.0,1775.83,8879.15
702216,501149,3081,4.0,4329.82,17319.28
702217,501149,3111,2.0,2055.34,4110.68
702218,501149,3122,1.0,6307.19,6307.19
702219,501150,3137,5.0,3054.15,15270.75
702220,501150,3003,2.0,4575.01,9150.02
702221,501151,3046,1.0,4767.14,4767.14
702222,501151,3125,1.0,1689.02,1689.02
702223,501152,3053,3.0,6032.93,18098.79
702224,501153,3014,1.0,1434.26,1434.26
702225,501154,3050,2.0,1132.81,2265.62
702226,501155,3038,2.0,774.53,1549.06
702227,501155,3119,2.0,4952.74,9905.48
702228,501155,3023,2.0,1823.43,3646.86
702229,501155,3097,4.0,3703.62,14814.48
702230,501156,3047,2.0,1840.7,3681.4
702231,501156,3056,2.0,4699.86,9399.72
702232,501157,3135,1.0,6624.63,6624.63
702233,501158,3072,3.0,1390.97,4172.91
702234,501158,3024,1.0,2430.99,2430.99
702235,501159,3101,1.0,456.44,456.44
702236,501159,3048,3.0,3258.46,9775.380000000001
702237,501159,3090,2.0,2499.49,4998.98
702238,501160,3136,1.0,2122.33,2122.33
702239,501160,3062,1.0,2104.97,2104.97
702240,501161,3111,1.0,2178.91,2178.91
702241,501161,3122,4.0,5970.36,23881.44
702242,501162,3110,3.0,545.38,1636.1399999999999
702243,501163,3094,1.0,3783.2,3783.2
702244,501163,3016,1.0,1129.9,1129.9
702245,501163,3135,1.0,5378.33,5378.33
702246,501164,3138,1.0,4671.38,4671.38
702247,501164,3045,3.0,1453.44,4360.32
702248,501165,3055,1.0,3655.91,3655.91
702249,501165,3101,1.0,413.14,413.14
702250,501166,3039,2.0,3627.96,7255.92
702251,501167,3073,1.0,276.71,276.71
702252,501167,3128,1.0,5311.83,5311.83
702253,501168,3009,2.0,3566.35,7132.7
702254,501168,3059,1.0,415.87,415.87
702255,501168,3025,1.0,3048.36,3048.36
702256,501168,3016,3.0,1296.84,3890.5199999999995
702257,501169,3137,2.0,3012.29,6024.58
702258,501169,3085,5.0,2349.82,11749.1
702259,501169,3117,4.0,5036.27,20145.08
702260,501170,3098,2.0,2639.95,5279.9
702261,501171,3002,2.0,6387.81,12775.62
702262,501171,3076,1.0,4425.44,4425.44
702263,501171,3108,1.0,5312.79,5312.79
702264,501172,3080,1.0,862.17,862.17
702265,501173,3121,4.0,5662.71,22650.84
702266,501174,3071,1.0,5357.4,5357.4
702267,501175,3004,3.0,859.5,2578.5
702268,501175,3118,1.0,1208.98,1208.98
702269,501175,3020,1.0,1661.5,1661.5
702270,501176,3008,3.0,5055.65,15166.949999999999
702271,501177,3032,3.0,1122.95,3368.8500000000004
702272,501177,3128,2.0,4437.1,8874.2
702273,501178,3142,1.0,1727.59,1727.59
702274,501178,3043,3.0,413.75,1241.25
702275,501178,3075,2.0,4043.02,8086.04
702276,501178,3149,1.0,573.77,573.77
702277,501179,3101,1.0,448.25,448.25
702278,501179,3141,2.0,5394.51,10789.02
702279,501179,3001,1.0,2621.46,2621.46
702280,501180,3072,1.0,1169.62,1169.62
702281,501180,3017,1.0,1859.61,1859.61
702282,501181,3065,2.0,1659.96,3319.92
702283,501182,3060,1.0,1793.86,1793.86
702284,501182,3124,2.0,984.04,1968.08
702285,501182,3101,3.0,428.25,1284.75
702286,501183,3106,2.0,1701.49,3402.98
702287,501184,3012,1.0,6188.47,6188.47
702288,501184,3132,5.0,1346.77,6733.85
702289,501185,3086,1.0,1942.59,1942.59
702290,501185,3150,2.0,1976.61,3953.22
702291,501186,3074,1.0,4682.96,4682.96
702292,501186,3066,2.0,3159.82,6319.64
702293,501187,3066,1.0,2784.99,2784.99
702294,501188,3054,2.0,4783.87,9567.74
702295,501188,3123,4.0,2207.45,8829.8
702296,501188,3076,1.0,4972.92,4972.92
702297,501188,3072,1.0,1406.56,1406.56
702298,501189,3050,2.0,1376.22,2752.44
702299,501189,3112,2.0,1089.24,2178.48
702300,501190,3149,1.0,479.4,479.4
702301,501191,3113,1.0,6143.11,6143.11
702302,501192,3026,1.0,4383.91,4383.91
702303,501193,3018,1.0,3669.51,3669.51
702304,501193,3064,4.0,2678.24,10712.96
702305,501194,3092,2.0,4624.55,9249.1
702306,501194,3062,1.0,2081.11,2081.11
702307,501194,3094,2.0,2909.74,5819.48
702308,501194,3035,1.0,5179.78,5179.78
702309,501195,3066,2.0,3794.06,7588.12
702310,501196,3116,3.0,5079.14,15237.420000000002
702311,501197,3137,1.0,3140.85,3140.85
702312,501198,3060,2.0,1928.07,3856.14
702313,501198,3099,1.0,412.28,412.28
702314,501198,3025,1.0,2373.41,2373.41
702315,501198,3009,2.0,4180.79,8361.58
702316,501199,3029,2.0,3786.31,7572.62
702317,501200,3042,3.0,2883.97,8651.91
702318,501201,3109,1.0,1831.78,1831.78
702319,501201,3148,1.0,3512.41,3512.41
702320,501201,3026,1.0,4682.55,4682.55
702321,501202,3108,1.0,5383.83,5383.83
702322,501202,3116,2.0,4930.86,9861.72
702323,501202,3029,1.0,3151.75,3151.75
702324,501202,3038,3.0,809.0,2427.0
702325,501203,3137,1.0,2581.74,2581.74
702326,501203,3131,1.0,2359.47,2359.47
702327,501204,3090,2.0,2563.66,5127.32
702328,501205,3072,1.0,1411.13,1411.13
702329,501206,3006,3.0,1115.56,3346.68
702330,501206,3127,1.0,5928.09,5928.09
702331,501206,3032,3.0,1296.48,3889.44
702332,501206,3112,1.0,9590.9,9590.9
702333,501207,3039,1.0,4022.58,4022.58
702334,501208,3125,1.0,1577.01,1577.01
702335,501209,3085,1.0,1686.63,1686.63
702336,501209,3079,2.0,1837.42,3674.84
702337,501210,3096,1.0,3491.23,3491.23
702338,501211,3083,1.0,2562.45,2562.45
702339,501211,3071,2.0,4285.29,8570.58
702340,501212,3016,3.0,1109.39,3328.17
702341,501213,3111,1.0,1735.2,1735.2
702342,501213,3127,1.0,5528.75,5528.75
702343,501214,3016,5.0,1528.2,7641.0
702344,501215,3026,1.0,5485.29,5485.29
702345,501216,3029,5.0,3081.54,15407.7
702346,501217,3111,1.0,2001.66,2001.66
702347,501218,3146,2.0,425.72,851.44
702348,501218,3007,2.0,686.18,1372.36
702349,501219,3113,2.0,5489.77,10979.54
702350,501219,3009,5.0,4419.87,22099.35
702351,501219,3037,5.0,1630.76,8153.8
702352,501220,3086,1.0,2087.71,2087.71
702353,501220,3108,3.0,4594.06,13782.18
702354,501221,3006,1.0,1229.11,1229.11
702355,501222,3017,1.0,2329.81,2329.81
702356,501223,3015,3.0,1453.85,4361.549999999999
702357,501224,3060,2.0,2378.02,4756.04
702358,501225,3145,1.0,1794.02,1794.02
702359,501226,3141,2.0,5707.69,11415.38
702360,501227,3048,1.0,3824.49,3824.49
702361,501227,3030,1.0,456.32,456.32
702362,501228,3035,1.0,5863.75,5863.75
702363,501228,3105,1.0,4497.8,4497.8
702364,501228,3029,2.0,3078.18,6156.36
702365,501229,3103,2.0,2011.31,4022.62
702366,501230,3150,3.0,2054.06,6162.18
702367,501231,3102,2.0,3785.32,7570.64
702368,501232,3086,1.0,1948.56,1948.56
702369,501232,3089,3.0,5934.86,17804.579999999998
702370,501233,3134,1.0,1750.94,1750.94
702371,501234,3065,3.0,1830.51,5491.53
702372,501235,3041,1.0,831.43,831.43
702373,501236,3082,1.0,4374.52,4374.52
702374,501237,3067,4.0,1031.45,4125.8
702375,501238,3070,2.0,7050.45,14100.9
702376,501239,3012,2.0,5162.66,10325.32
702377,501239,3143,1.0,3481.96,3481.96
702378,501240,3035,1.0,5136.75,5136.75
702379,501240,3103,2.0,2184.13,4368.26
702380,501240,3132,1.0,1450.39,1450.39
702381,501241,3131,1.0,2202.27,2202.27
702382,501242,3009,2.0,4315.25,8630.5
702383,501243,3057,3.0,634.93,1904.79
702384,501243,3088,1.0,3698.49,3698.49
702385,501243,3133,1.0,960.92,960.92
702386,501243,3111,1.0,1639.68,1639.68
702387,501244,3020,5.0,2223.19,11115.95
702388,501244,3042,3.0,2673.71,8021.13
702389,501244,3075,1.0,3654.41,3654.41
702390,501244,3111,2.0,1583.5,3167.0
702391,501245,3069,3.0,575.19,1725.5700000000002
702392,501245,3131,1.0,2547.29,2547.29
702393,501246,3149,1.0,542.97,542.97
702394,501247,3091,1.0,815.58,815.58
702395,501248,3132,1.0,1753.98,1753.98
702396,501248,3025,2.0,3180.47,6360.94
702397,501248,3055,1.0,2970.83,2970.83
702398,501249,3091,1.0,962.53,962.53
702399,501250,3034,1.0,6639.46,6639.46
702400,501250,3033,5.0,632.84,3164.2000000000003
702401,501250,3058,5.0,1124.46,5622.3
702402,501251,3056,2.0,6564.86,13129.72
702403,501252,3004,3.0,759.71,2279.13
702404,501252,3083,1.0,1967.94,1967.94
702405,501253,3037,1.0,1729.89,1729.89
702406,501253,3122,2.0,5568.56,11137.12
702407,501253,3132,1.0,1783.87,1783.87
702408,501253,3136,1.0,2094.07,2094.07
702409,501254,3112,1.0,1211.54,1211.54
702410,501254,3042,3.0,2887.5,8662.5
702411,501254,3036,1.0,5590.18,5590.18
702412,501254,3062,2.0,1745.21,3490.42
702413,501255,3144,1.0,1720.08,1720.08
702414,501255,3009,4.0,4093.82,16375.28
702415,501256,3007,1.0,830.17,830.17
702416,501256,3108,3.0,4048.51,12145.53
702417,501257,3094,2.0,3418.53,6837.06
702418,501258,3048,2.0,3785.91,7571.82
702419,501258,3062,2.0,1581.92,3163.84
702420,501259,3109,1.0,1329.45,1329.45
702421,501260,3025,1.0,2813.73,2813.73
702422,501260,3021,2.0,4360.94,8721.88
702423,501260,3016,1.0,1505.04,1505.04
702424,501261,3122,2.0,5382.08,10764.16
702425,501261,3089,4.0,6196.39,24785.56
702426,501262,3035,1.0,4649.7,4649.7
702427,501262,3068,1.0,4508.05,4508.05
702428,501263,3043,5.0,377.8,1889.0
702429,501264,3073,5.0,209.39,1046.9499999999998
702430,501264,3135,1.0,5995.48,5995.48
702431,501264,3080,2.0,809.21,1618.42
702432,501264,3111,3.0,1558.4,4675.200000000001
702433,501265,3074,2.0,5530.19,11060.38
702434,501265,3119,4.0,6135.86,24543.44
702435,501265,3085,1.0,2007.23,2007.23
702436,501266,3063,2.0,5968.76,11937.52
702437,501266,3046,2.0,3565.85,7131.7
702438,501267,3122,1.0,4950.36,4950.36
702439,501267,3075,2.0,3743.31,7486.62
702440,501268,3107,2.0,3021.39,6042.78
702441,501269,3084,2.0,571.2,1142.4
702442,501269,3150,2.0,2152.9,4305.8
702443,501269,3035,1.0,4753.68,4753.68
702444,501270,3055,1.0,3774.8,3774.8
702445,501271,3091,3.0,747.02,2241.06
702446,501271,3075,2.0,4140.05,8280.1
702447,501272,3035,1.0,6261.16,6261.16
702448,501272,3006,1.0,1188.08,1188.08
702449,501273,3015,1.0,1067.73,1067.73
702450,501273,3102,1.0,3786.56,3786.56
702451,501274,3102,1.0,4598.61,4598.61
702452,501275,3068,2.0,4502.61,9005.22
702453,501276,3076,4.0,4431.38,17725.52
702454,501277,3077,1.0,5262.97,5262.97
702455,501277,3133,5.0,1051.92,5259.6
702456,501278,3056,3.0,4543.3,13629.900000000001
702457,501279,3124,1.0,951.18,951.18
702458,501280,3137,1.0,2871.43,2871.43
702459,501280,3124,1.0,992.21,992.21
702460,501280,3083,2.0,1725.94,3451.88
702461,501281,3047,1.0,2003.89,2003.89
702462,501281,3131,1.0,2579.43,2579.43
702463,501282,3106,2.0,1877.35,3754.7
702464,501283,3024,1.0,2378.9,2378.9
702465,501283,3118,1.0,1394.8,1394.8
702466,501283,3031,3.0,4036.19,12108.57
702467,501283,3044,2.0,6475.16,12950.32
702468,501284,3096,2.0,2953.25,5906.5
702469,501284,3037,4.0,2344.22,9376.88
702470,501284,3093,1.0,4881.07,4881.07
702471,501284,3084,5.0,544.25,2721.25
702472,501285,3077,3.0,5320.22,15960.66
702473,501285,3119,2.0,5082.97,10165.94
702474,501286,3053,2.0,5584.64,11169.28
702475,501286,3104,3.0,2781.21,8343.630000000001
702476,501287,3010,1.0,3556.01,3556.01
702477,501287,3150,3.0,1770.61,5311.83
702478,501288,3038,2.0,768.87,1537.74
702479,501289,3119,4.0,6085.16,24340.64
702480,501290,3028,3.0,2605.36,7816.08
702481,501290,3024,1.0,2054.35,2054.35
702482,501290,3053,2.0,5733.35,11466.7
702483,501290,3094,5.0,4069.28,20346.4
702484,501291,3082,1.0,4348.57,4348.57
702485,501291,3149,2.0,481.17,962.34
702486,501291,3140,1.0,5672.31,5672.31
702487,501292,3099,1.0,320.84,320.84
702488,501292,3025,1.0,2322.57,2322.57
702489,501293,3027,1.0,1235.18,1235.18
702490,501294,3017,1.0,1651.7,1651.7
702491,501295,3018,1.0,3359.3,3359.3
702492,501295,3135,2.0,6049.16,12098.32
702493,501296,3094,1.0,3252.32,3252.32
702494,501297,3083,1.0,1741.9,1741.9
702495,501297,3143,5.0,2708.64,13543.199999999999
702496,501298,3046,1.0,4483.34,4483.34
702497,501298,3058,3.0,1275.74,3827.2200000000003
702498,501298,3061,1.0,2347.92,2347.92
702499,501299,3041,2.0,743.91,1487.82
702500,501299,3106,2.0,1492.37,2984.74
702501,501300,3134,1.0,1957.68,1957.68
702502,501301,3135,1.0,5170.57,5170.57
702503,501301,3140,1.0,5116.8,5116.8
702504,501302,3136,1.0,23973.9,23973.9
702505,501303,3067,1.0,863.71,863.71
702506,501303,3065,1.0,1741.29,1741.29
702507,501304,3076,1.0,4524.95,4524.95
702508,501305,3059,5.0,575.58,2877.9
702509,501305,3051,3.0,6506.18,19518.54
702510,501306,3089,1.0,5334.41,5334.41
702511,501306,3001,4.0,1948.65,7794.6
702512,501306,3047,1.0,2417.46,2417.46
702513,501306,3056,1.0,5290.21,5290.21
702514,501307,3034,3.0,6085.23,18255.69
702515,501308,3091,4.0,947.08,3788.32
702516,501309,3082,1.0,3741.53,3741.53
702517,501309,3149,1.0,592.5,592.5
702518,501310,3136,2.0,2048.52,4097.04
702519,501311,3093,1.0,4920.81,4920.81
702520,501311,3116,2.0,5854.89,11709.78
702521,501311,3030,1.0,472.49,472.49
702522,501311,3063,2.0,5303.69,10607.38
702523,501312,3123,1.0,2418.22,2418.22
702524,501312,3124,1.0,820.3,820.3
702525,501313,3019,3.0,2197.71,6593.13
702526,501313,3021,1.0,3315.23,3315.23
702527,501313,3141,2.0,5753.25,11506.5
702528,501313,3145,1.0,2152.89,2152.89
702529,501314,3082,1.0,4482.17,4482.17
702530,501314,3074,1.0,4902.31,4902.31
702531,501315,3071,4.0,3972.16,15888.64
702532,501315,3078,1.0,731.61,731.61
702533,501316,3015,3.0,1478.85,4436.549999999999
702534,501317,3095,4.0,5506.73,22026.92
702535,501317,3121,2.0,4927.51,9855.02
702536,501317,3081,1.0,5578.45,5578.45
702537,501318,3135,2.0,4833.4,9666.8
702538,501318,3126,3.0,2800.23,8400.69
702539,501318,3144,2.0,1596.98,3193.96
702540,501318,3084,1.0,591.47,591.47
702541,501319,3132,2.0,1316.46,2632.92
702542,501320,3129,3.0,257.99,773.97
702543,501320,3084,2.0,621.22,1242.44
702544,501320,3086,5.0,1744.96,8724.8
702545,501320,3003,1.0,4458.84,4458.84
702546,501321,3007,2.0,772.19,1544.38
702547,501321,3021,2.0,3965.02,7930.04
702548,501321,3005,1.0,1151.55,1151.55
702549,501321,3114,1.0,821.49,821.49
702550,501322,3090,1.0,3265.09,3265.09
702551,501323,3114,3.0,745.26,2235.7799999999997
702552,501323,3043,1.0,448.69,448.69
702553,501323,3072,3.0,1108.15,3324.4500000000003
702554,501324,3085,2.0,2116.78,4233.56
702555,501325,3123,1.0,1719.92,1719.92
702556,501326,3007,1.0,876.97,876.97
702557,501326,3090,1.0,3175.55,3175.55
702558,501327,3063,2.0,4723.78,9447.56
702559,501328,3143,3.0,3512.27,10536.81
702560,501329,3062,1.0,1603.25,1603.25
702561,501330,3056,1.0,4459.41,4459.41
702562,501331,3133,4.0,1085.63,4342.52
702563,501332,3012,1.0,5270.8,5270.8
702564,501332,3103,4.0,1687.0,6748.0
702565,501333,3114,1.0,673.42,673.42
702566,501334,3137,2.0,3112.67,6225.34
702567,501335,3136,1.0,2441.43,2441.43
702568,501335,3115,1.0,3740.07,3740.07
702569,501335,3039,1.0,3660.7,3660.7
702570,501336,3022,3.0,1198.8,3596.3999999999996
702571,501336,3095,4.0,5246.79,20987.16
